     0.303368E+09    0.499990E+00
     0.301566E+09    0.499990E+00
     0.299765E+09    0.499990E+00
     0.297963E+09    0.499990E+00
     0.296162E+09    0.499990E+00
     0.294360E+09    0.499990E+00
     0.292558E+09    0.499990E+00
     0.290757E+09    0.499990E+00
     0.288955E+09    0.499990E+00
     0.287154E+09    0.499990E+00
     0.285352E+09    0.499990E+00
     0.283550E+09    0.499990E+00
     0.281749E+09    0.499990E+00
     0.279947E+09    0.499990E+00
     0.278227E+09    0.499990E+00
     0.276647E+09    0.499990E+00
     0.275068E+09    0.499990E+00
     0.273488E+09    0.499990E+00
     0.271909E+09    0.499990E+00
     0.270329E+09    0.499990E+00
     0.268750E+09    0.499990E+00
     0.267170E+09    0.499990E+00
     0.265591E+09    0.499990E+00
     0.264012E+09    0.499990E+00
     0.262432E+09    0.499990E+00
     0.260853E+09    0.499990E+00
     0.259273E+09    0.499990E+00
     0.257694E+09    0.499990E+00
     0.256114E+09    0.499990E+00
     0.254535E+09    0.499990E+00
     0.252955E+09    0.499990E+00
     0.251376E+09    0.499990E+00
     0.249796E+09    0.499990E+00
     0.248217E+09    0.499990E+00
     0.246638E+09    0.499990E+00
     0.245058E+09    0.499990E+00
     0.243725E+09    0.499990E+00
     0.242419E+09    0.499990E+00
     0.241114E+09    0.499990E+00
     0.239808E+09    0.499990E+00
     0.238502E+09    0.499990E+00
     0.237196E+09    0.499990E+00
     0.235891E+09    0.499990E+00
     0.234585E+09    0.499990E+00
     0.233279E+09    0.499990E+00
     0.231974E+09    0.499990E+00
     0.230668E+09    0.499990E+00
     0.229362E+09    0.499990E+00
     0.228056E+09    0.499990E+00
     0.226751E+09    0.499990E+00
     0.225445E+09    0.499990E+00
     0.224139E+09    0.499990E+00
     0.222834E+09    0.499990E+00
     0.221528E+09    0.499990E+00
     0.220222E+09    0.499990E+00
     0.218916E+09    0.499990E+00
     0.217611E+09    0.499990E+00
     0.216305E+09    0.499990E+00
     0.215141E+09    0.499990E+00
     0.214002E+09    0.499990E+00
     0.212863E+09    0.499990E+00
     0.211724E+09    0.499990E+00
     0.210584E+09    0.499990E+00
     0.209445E+09    0.499990E+00
     0.208306E+09    0.499990E+00
     0.207166E+09    0.499990E+00
     0.206027E+09    0.499990E+00
     0.204888E+09    0.499990E+00
